,Territory,Release Date,Opening Weekend,Opening Weekend Screens,Maximum Screens,Theatrical Engagements,Total Box Office,Report Date
0,Brazil,9/20/2013,$0,0,14,35,"$3,552,393",12/13/2015
1,Chile,10/3/2013,$0,0,1,1,"$330,539",12/30/2018
2,Colombia,10/4/2013,$0,0,3,6,"$577,966",12/30/2018
3,Spain,10/25/2013,$0,0,6,10,"$518,951",12/13/2015
4,Venezuela,12/6/2013,"$108,555",33,33,113,"$759,826",12/13/2015
5,,,,,,,,
6,Rest of World,Rest of World,Rest of World,Rest of World,Rest of World,Rest of World,"$64,406,512",
7,,,,,,,,
8,International Total,International Total,International Total,International Total,International Total,International Total,"$70,146,187",12/30/2018
