,Rank,Movie,Distributor,Domestic Box Office,Opening Weekend Box Office,Max Theater Count,link
67,68,Tyler Perry’s Temptation,Lionsgate,"$51,975,354","$21,641,679",2047,https://www.the-numbers.com/movie/Tyler-Perrys-Temptation#tab=summary
68,69,The Call,Sony Pict…,"$51,872,378","$17,118,745",2507,https://www.the-numbers.com/movie/Call-The#tab=summary
69,70,Pain & Gain,Paramount…,"$49,875,291","$20,244,505",3303,https://www.the-numbers.com/movie/Pain-and-Gain#tab=summary
70,71,Gangster Squad,Warner Bros.,"$46,000,903","$17,070,347",3103,https://www.the-numbers.com/movie/Gangster-Squad-The#tab=summary
71,72,The Internship,20th Cent…,"$44,672,764","$17,325,307",3399,https://www.the-numbers.com/movie/Internship-The#tab=summary
72,73,No se Aceptan Devoluciones,Lionsgate,"$44,467,206","$7,846,426",978,https://www.the-numbers.com/movie/No-se-Aceptan-Devoluciones#tab=summary
73,74,Snitch,Lionsgate,"$42,930,462","$13,167,607",2511,https://www.the-numbers.com/movie/Snitch-(2013)#tab=summary
74,75,Riddick,Universal,"$42,025,135","$19,030,375",3117,https://www.the-numbers.com/movie/Riddick#tab=summary
75,76,A Haunted House,Open Road,"$40,041,683","$18,101,682",2160,https://www.the-numbers.com/movie/Haunted-House-A#tab=summary
76,77,47 Ronin,Universal,"$38,362,475","$9,910,310",2690,https://www.the-numbers.com/movie/47-Ronin#tab=summary
77,78,August: Osage County,Weinstein…,"$37,738,810","$179,302",2411,https://www.the-numbers.com/movie/August-Osage-County#tab=summary
78,79,Philomena,Weinstein…,"$37,709,979","$128,435",1225,https://www.the-numbers.com/movie/Philomena#tab=summary
79,80,The Family,Relativity,"$36,918,811","$14,034,764",3091,https://www.the-numbers.com/movie/Family-The-(2013)#tab=summary
80,81,Walking with Dinosaurs,20th Cent…,"$36,076,121","$7,091,938",3243,https://www.the-numbers.com/movie/Walking-with-Dinosaurs#tab=summary
81,82,Carrie,Sony Pict…,"$35,266,619","$16,101,552",3157,https://www.the-numbers.com/movie/Carrie-(2013)#tab=summary
82,83,Texas Chainsaw 3D,Lionsgate,"$34,341,945","$21,744,470",2659,https://www.the-numbers.com/movie/Texas-Chainsaw-3D-(2013)#tab=summary
83,84,R.I.P.D.,Universal,"$33,618,855","$12,691,415",2852,https://www.the-numbers.com/movie/RIPD#tab=summary
84,85,Blue Jasmine,Sony Pict…,"$33,404,871","$612,064",1283,https://www.the-numbers.com/movie/Blue-Jasmine#tab=summary
85,86,Kevin Hart: Let Me Explain,Lionsgate,"$32,244,051","$10,030,463",892,https://www.the-numbers.com/movie/Kevin-Hart-Let-Me-Explain#tab=summary
86,87,Side Effects,Open Road,"$32,172,757","$9,303,145",2605,https://www.the-numbers.com/movie/Side-Effects-(2013)#tab=summary
87,88,Scary Movie V,Weinstein…,"$32,015,787","$14,157,367",3402,https://www.the-numbers.com/movie/Scary-Movie-5#tab=summary
88,89,The Mortal Instruments: City of Bones,Sony Pict…,"$31,165,421","$9,336,957",3118,https://www.the-numbers.com/movie/Mortal-Instruments-City-of-Bones-The#tab=summary
89,90,Delivery Man,Walt Disney,"$30,659,817","$7,944,977",3036,https://www.the-numbers.com/movie/Delivery-Man#tab=summary
90,91,Grudge Match,Warner Bros.,"$29,817,991","$7,032,724",2856,https://www.the-numbers.com/movie/Grudge-Match#tab=summary
91,92,One Direction: This is Us,Sony Pict…,"$28,873,374","$15,815,497",2735,https://www.the-numbers.com/movie/One-Direction-This-is-Us#tab=summary
92,93,Kick-Ass 2,Universal,"$28,795,985","$13,332,955",2945,https://www.the-numbers.com/movie/Kick-Ass-2#tab=summary
93,94,Dallas Buyers Club,Focus Fea…,"$27,298,285","$260,865",1110,https://www.the-numbers.com/movie/Dallas-Buyers-Club#tab=summary
94,95,Rush,Universal,"$26,947,624","$187,289",2308,https://www.the-numbers.com/movie/Rush-(2013)#tab=summary
95,96,The Host,Open Road,"$26,623,701","$10,600,112",3202,https://www.the-numbers.com/movie/Host-The#tab=summary
96,97,The World's End,Focus Fea…,"$26,004,851","$8,811,790",1553,https://www.the-numbers.com/movie/Worlds-End-The#tab=summary
97,98,21 and Over,Relativity,"$25,682,380","$8,754,168",2771,https://www.the-numbers.com/movie/21-and-Over#tab=summary
98,99,Escape Plan,Lionsgate,"$25,135,965","$9,885,732",2883,https://www.the-numbers.com/movie/Escape-Plan#tab=summary
99,100,Don Jon,Relativity,"$24,477,704","$8,677,009",2422,https://www.the-numbers.com/movie/Don-Jon#tab=summary
