,Rank,Movie,Distributor,Domestic Box Office,Opening Weekend Box Office,Max Theater Count,link
30,31,Sausage Party,Sony Pict…,"$97,670,358","$34,263,534",3135,https://www.the-numbers.com/movie/Sausage-Party#tab=summary
31,32,The Magnificent Seven,Sony Pict…,"$93,432,655","$34,703,397",3696,https://www.the-numbers.com/movie/Magnificent-Seven-The-(2016)#tab=summary
32,33,Ride Along 2,Universal,"$90,862,685","$35,243,095",3192,https://www.the-numbers.com/movie/Ride-Along-2#tab=summary
33,34,Don’t Breathe,Sony Pict…,"$89,217,875","$26,411,706",3384,https://www.the-numbers.com/movie/Dont-Breathe#tab=summary
34,35,Miss Peregrine’s Home for Peculiar Children,20th Cent…,"$87,242,834","$28,871,140",3835,https://www.the-numbers.com/movie/Miss-Peregrines-Home-for-Peculiar-Children#tab=summary
35,36,The Accountant,Warner Bros.,"$86,260,045","$24,710,273",3402,https://www.the-numbers.com/movie/Accountant-The#tab=summary
36,37,Teenage Mutant Ninja Turtles: Out of the Shadows,Paramount…,"$82,051,601","$35,316,382",4071,https://www.the-numbers.com/movie/Teenage-Mutant-Ninja-Turtles-Out-of-the-Shadows#tab=summary
37,38,The Purge: Election Year,Universal,"$79,042,440","$31,515,110",2821,https://www.the-numbers.com/movie/Purge-The-Election-Year#tab=summary
38,39,Alice Through the Looking Glass,Walt Disney,"$77,042,381","$26,858,726",3763,https://www.the-numbers.com/movie/Alice-Through-the-Looking-Glass#tab=summary
39,40,Pete’s Dragon,Walt Disney,"$76,233,151","$21,514,095",3702,https://www.the-numbers.com/movie/Petes-Dragon-(2016)#tab=summary
40,41,The Girl on the Train,Universal,"$75,395,035","$24,536,265",3241,https://www.the-numbers.com/movie/Girl-on-the-Train-The-(2016)#tab=summary
41,42,Tyler Perry’s Boo! A Madea Halloween,Lionsgate,"$73,206,343","$28,501,448",2299,https://www.the-numbers.com/movie/Tyler-Perrys-Boo-A-Madea-Halloween#tab=summary
42,43,Storks,Warner Bros.,"$72,679,278","$21,311,407",3922,https://www.the-numbers.com/movie/Storks#tab=summary
43,44,10 Cloverfield Lane,Paramount…,"$72,082,999","$24,727,437",3427,https://www.the-numbers.com/movie/10-Cloverfield-Lane#tab=summary
44,45,Lights Out,Warner Bros.,"$67,268,835","$21,688,103",2835,https://www.the-numbers.com/movie/Lights-Out-(2016)#tab=summary
45,46,Hacksaw Ridge,Lionsgate,"$67,209,615","$15,190,758",2971,https://www.the-numbers.com/movie/Hacksaw-Ridge#tab=summary
46,47,The Divergent Series: Allegiant,Lionsgate,"$66,184,051","$29,027,348",3740,https://www.the-numbers.com/movie/Divergent-Series-Allegiant-The#tab=summary
47,48,Now You See Me 2,Lionsgate,"$65,075,540","$22,383,146",3232,https://www.the-numbers.com/movie/Now-You-See-Me-2#tab=summary
48,49,Ice Age: Collision Course,20th Cent…,"$64,063,008","$21,373,064",3997,https://www.the-numbers.com/movie/Ice-Age-Collision-Course#tab=summary
49,50,The Boss,Universal,"$63,077,560","$23,586,645",3495,https://www.the-numbers.com/movie/Boss-The#tab=summary
50,51,London Has Fallen,Focus Fea…,"$62,524,260","$21,635,601",3492,https://www.the-numbers.com/movie/London-Has-Fallen#tab=summary
51,52,Miracles from Heaven,Sony Pict…,"$61,705,123","$14,812,393",3155,https://www.the-numbers.com/movie/Miracles-from-Heaven#tab=summary
52,53,Deepwater Horizon,Lionsgate,"$61,433,527","$20,223,544",3403,https://www.the-numbers.com/movie/Deepwater-Horizon#tab=summary
53,54,Why Him?,20th Cent…,"$60,323,786","$11,002,986",3008,https://www.the-numbers.com/movie/Why-Him#tab=summary
54,55,My Big Fat Greek Wedding 2,Universal,"$59,689,605","$17,861,950",3179,https://www.the-numbers.com/movie/My-Big-Fat-Greek-Wedding-2#tab=summary
55,56,Jack Reacher: Never Go Back,Paramount…,"$58,697,076","$22,872,490",3780,https://www.the-numbers.com/movie/Jack-Reacher-Never-Go-Back#tab=summary
56,57,Fences,Paramount…,"$57,682,904","$129,462",2368,https://www.the-numbers.com/movie/Fences#tab=summary
57,58,Me Before You,Warner Bros.,"$56,245,075","$18,723,269",2762,https://www.the-numbers.com/movie/Me-Before-You#tab=summary
58,59,The BFG,Walt Disney,"$55,483,770","$18,775,350",3392,https://www.the-numbers.com/movie/BFG-The-(2016)#tab=summary
59,60,Neighbors 2: Sorority Rising,Universal,"$55,340,730","$21,760,405",3416,https://www.the-numbers.com/movie/Neighbors-2-Sorority-Rising#tab=summary
60,61,The Shallows,Sony Pict…,"$55,121,623","$16,800,868",2962,https://www.the-numbers.com/movie/Shallows-The#tab=summary
61,62,Office Christmas Party,Paramount…,"$54,767,494","$16,890,204",3210,https://www.the-numbers.com/movie/Office-Christmas-Party#tab=summary
62,63,Assassin’s Creed,20th Cent…,"$54,647,948","$10,278,225",2996,https://www.the-numbers.com/movie/Assassins-Creed#tab=summary
63,64,Barbershop: The Next Cut,Warner Bros.,"$54,030,051","$20,242,415",2676,https://www.the-numbers.com/movie/Barbershop-The-Next-Cut#tab=summary
64,65,13 Hours: The Secret Soldiers of Benghazi,Paramount…,"$52,853,219","$16,194,738",2917,https://www.the-numbers.com/movie/13-Hours-The-Secret-Soldiers-of-Benghazi#tab=summary
65,66,Lion,Weinstein…,"$51,739,495","$123,360",1802,https://www.the-numbers.com/movie/Lion-(Australia)#tab=summary
66,67,Kubo and the Two Strings,Focus Fea…,"$48,023,088","$12,608,372",3279,https://www.the-numbers.com/movie/Kubo-and-the-Two-Strings#tab=summary
67,68,The Huntsman: Winter’s War,Universal,"$48,003,015","$19,445,035",3802,https://www.the-numbers.com/movie/Huntsman-Winters-War-The#tab=summary
68,69,Manchester by the Sea,Roadside …,"$47,695,371","$256,498",1213,https://www.the-numbers.com/movie/Manchester-by-the-Sea#tab=summary
69,70,Warcraft,Universal,"$47,365,290","$24,166,110",3406,https://www.the-numbers.com/movie/Warcraft#tab=summary
70,71,How to be Single,Warner Bros.,"$46,843,513","$17,878,911",3357,https://www.the-numbers.com/movie/How-to-be-Single#tab=summary
71,72,Mike and Dave Need Wedding Dates,20th Cent…,"$46,009,673","$16,628,170",3008,https://www.the-numbers.com/movie/Mike-and-Dave-Need-Wedding-Dates#tab=summary
72,73,War Dogs,Warner Bros.,"$43,034,523","$14,685,305",3258,https://www.the-numbers.com/movie/War-Dogs#tab=summary
73,74,Almost Christmas,Universal,"$42,065,185","$15,134,235",2379,https://www.the-numbers.com/movie/Almost-Christmas#tab=summary
74,75,Money Monster,Sony Pict…,"$41,012,075","$14,788,157",3104,https://www.the-numbers.com/movie/Money-Monster#tab=summary
75,76,Allied,Paramount…,"$40,098,064","$12,701,743",3160,https://www.the-numbers.com/movie/Allied#tab=summary
76,77,Nerve,Lionsgate,"$38,583,626","$9,445,456",2538,https://www.the-numbers.com/movie/Nerve#tab=summary
77,78,Risen,Sony Pict…,"$36,880,033","$11,801,271",2915,https://www.the-numbers.com/movie/Risen#tab=summary
78,79,The Nice Guys,Warner Bros.,"$36,261,763","$11,203,270",2865,https://www.the-numbers.com/movie/Nice-Guys-The#tab=summary
79,80,The Boy,STX Enter…,"$35,819,556","$10,778,392",2671,https://www.the-numbers.com/movie/Boy-The-(2016)#tab=summary
80,81,Dirty Grandpa,Lionsgate,"$35,593,113","$11,111,875",2912,https://www.the-numbers.com/movie/Dirty-Grandpa#tab=summary
81,82,Ouija: Origin of Evil,Universal,"$35,144,505","$14,065,500",3168,https://www.the-numbers.com/movie/Ouija-Origin-of-Evil#tab=summary
82,83,The 5th Wave,Sony Pict…,"$34,912,982","$10,326,356",2908,https://www.the-numbers.com/movie/5th-Wave-The#tab=summary
83,84,Inferno,Sony Pict…,"$34,343,574","$14,860,425",3576,https://www.the-numbers.com/movie/Inferno#tab=summary
84,85,Mother’s Day,Open Road,"$32,492,859","$8,369,184",3291,https://www.the-numbers.com/movie/Mothers-Day-(2016)#tab=summary
85,86,Patriots Day,Lionsgate,"$31,886,361","$161,306",3120,https://www.the-numbers.com/movie/Patriots-Day#tab=summary
86,87,Gods of Egypt,Lionsgate,"$31,153,464","$14,123,903",3117,https://www.the-numbers.com/movie/Gods-of-Egypt#tab=summary
87,88,Collateral Beauty,Warner Bros.,"$31,016,021","$7,102,085",3528,https://www.the-numbers.com/movie/Collateral-Beauty#tab=summary
88,89,"Hail, Caesar!",Universal,"$30,080,225","$11,355,225",2248,https://www.the-numbers.com/movie/Hail-Caesar-(2015)#tab=summary
89,90,When the Bough Breaks,Sony Pict…,"$29,747,603","$14,202,323",2246,https://www.the-numbers.com/movie/When-the-Bough-Breaks#tab=summary
90,91,Zoolander 2,Paramount…,"$28,848,693","$13,841,146",3418,https://www.the-numbers.com/movie/Zoolander-2-(2016)#tab=summary
91,92,Moonlight,A24,"$27,854,931","$402,075",1564,https://www.the-numbers.com/movie/Moonlight-(2016)#tab=summary
92,93,The Finest Hours,Walt Disney,"$27,569,558","$10,288,932",3143,https://www.the-numbers.com/movie/Finest-Hours-The#tab=summary
93,94,Florence Foster Jenkins,Paramount…,"$27,383,770","$6,601,313",1528,https://www.the-numbers.com/movie/Florence-Foster-Jenkins#tab=summary
94,95,Hell or High Water,Lionsgate,"$27,007,844","$621,329",1505,https://www.the-numbers.com/movie/Hell-or-High-Water#tab=summary
95,96,The Forest,Focus / G…,"$26,594,261","$12,741,176",2509,https://www.the-numbers.com/movie/Forest-The#tab=summary
96,97,Ben-Hur,Paramount…,"$26,410,477","$11,203,815",3084,https://www.the-numbers.com/movie/Ben-Hur-(2016)#tab=summary
97,98,The Witch,A24,"$25,138,705","$8,800,230",2204,https://www.the-numbers.com/movie/Witch-The#tab=summary
98,99,Bridget Jones’s Baby,Universal,"$24,139,805","$8,571,785",2930,https://www.the-numbers.com/movie/Bridget-Joness-Baby#tab=summary
99,100,Kevin Hart: What Now?,Universal,"$23,591,043","$11,767,210",2567,https://www.the-numbers.com/movie/Kevin-Hart-What-Now#tab=summary
